74715082	GYR	-8.0285146E-4	-0.0021642083	-5.9341197E-4
74715085	MAG	-0.0625	15.8125	-31.875
74715088	ACC	-0.047884032	-0.02873042	9.892841
74715092	GYR	0.0013089969	-3.4906585E-5	-0.0016580628
74715095	MAG	-0.75	16.5	-31.1875
74715098	ACC	-0.047884032	-0.02873042	9.892841
74715102	GYR	2.443461E-4	-0.0010995574	-5.9341197E-4
74715105	MAG	-0.75	15.125	-31.1875
74715108	ACC	-0.02873042	-0.047884032	9.883265
74715112	GYR	-8.0285146E-4	0.001012291	-5.9341197E-4
74715115	MAG	-1.5	16.5	-31.875
74715118	ACC	-0.02873042	-0.047884032	9.883265
74715122	GYR	-8.0285146E-4	-0.0010995574	4.5378561E-4
74715125	MAG	2.0	16.5	-31.1875
74715128	ACC	-0.038307227	-0.038307227	9.883265
74715132	GYR	0.0013089969	-0.0010995574	-5.9341197E-4
74715135	MAG	-1.5	17.1875	-31.1875
74715138	ACC	-0.038307227	-0.038307227	9.892841
74715142	GYR	-0.0018675023	0.001012291	-0.0027227136
74715145	MAG	-0.75	15.8125	-29.875
74715148	ACC	-0.038307227	-0.02873042	9.911995
74715152	GYR	2.443461E-4	-3.4906585E-5	-5.9341197E-4
74715155	MAG	-0.0625	16.5	-31.875
74715158	ACC	-0.038307227	-0.02873042	9.892841
74715162	GYR	-8.0285146E-4	-0.0010995574	-5.9341197E-4
74715165	MAG	-0.0625	15.125	-31.875
74715168	ACC	-0.038307227	-0.038307227	9.892841
74715172	GYR	-8.0285146E-4	-3.4906585E-5	-0.0016580628
74715175	MAG	-2.875	14.4375	-33.9375
74715178	ACC	-0.047884032	-0.05746084	9.892841
74715182	GYR	2.443461E-4	-3.4906585E-5	-5.9341197E-4
74715185	MAG	0.625	17.1875	-35.25
74715188	ACC	-0.02873042	-0.047884032	9.883265
74715192	GYR	-0.0029321532	0.001012291	-5.9341197E-4
74715195	MAG	-1.5	15.8125	-35.25
74715198	ACC	-0.047884032	-0.05746084	9.883265
74715202	GYR	0.0013089969	-3.4906585E-5	-5.9341197E-4
74715205	MAG	-2.1875	15.125	-34.5625
74715208	ACC	-0.038307227	-0.047884032	9.883265
74715212	GYR	0.0013089969	-3.4906585E-5	-5.9341197E-4
74715215	MAG	-2.1875	15.8125	-34.5625
74715218	ACC	-0.038307227	-0.047884032	9.892841
74715222	GYR	2.443461E-4	0.001012291	-5.9341197E-4
74715225	MAG	-0.0625	15.8125	-34.5625
74715228	ACC	-0.038307227	-0.047884032	9.892841
74715232	GYR	2.443461E-4	-0.0010995574	4.5378561E-4
74715235	MAG	-1.5	15.8125	-34.5625
74715238	ACC	-0.038307227	-0.047884032	9.883265
74715242	GYR	2.443461E-4	-0.0010995574	4.5378561E-4
74715245	MAG	-2.1875	16.5	-35.9375
74715248	ACC	-0.038307227	-0.047884032	9.883265
74715252	GYR	-8.0285146E-4	-0.0010995574	-0.0016580628
74715255	MAG	-2.875	15.8125	-35.9375
74715258	ACC	-0.038307227	-0.047884032	9.883265
74715262	GYR	2.443461E-4	0.001012291	-0.0016580628
74715265	MAG	-2.875	14.4375	-34.5625
74715268	ACC	-0.038307227	-0.047884032	9.883265
74715272	GYR	2.443461E-4	-0.0010995574	-5.9341197E-4
74715275	MAG	-2.875	16.5	-35.9375
74715278	ACC	-0.038307227	-0.047884032	9.892841
74715282	GYR	-8.0285146E-4	0.001012291	-0.0016580628
74715285	MAG	-1.5	15.8125	-35.25
74715288	ACC	-0.038307227	-0.047884032	9.873688
74715292	GYR	-0.0029321532	0.001012291	4.5378561E-4
74715295	MAG	-0.75	14.4375	-36.625
74715298	ACC	-0.038307227	-0.038307227	9.873688
74715302	GYR	2.443461E-4	-3.4906585E-5	0.0025830872
74715305	MAG	-1.5	15.125	-35.25
74715308	ACC	-0.038307227	-0.038307227	9.873688
74715312	GYR	0.0013089969	-0.0010995574	-0.0016580628
74715315	MAG	-1.5	16.5	-35.9375
74715318	ACC	-0.038307227	-0.038307227	9.883265
74715322	GYR	0.0013089969	-3.4906585E-5	4.5378561E-4
74715325	MAG	-1.5	15.125	-35.25
74715328	ACC	-0.038307227	-0.047884032	9.883265
74715332	GYR	2.443461E-4	-3.4906585E-5	-0.0016580628
74715335	MAG	-2.1875	15.8125	-35.25
74715338	ACC	-0.038307227	-0.047884032	9.883265
74715342	GYR	2.443461E-4	-0.0010995574	-0.0016580628
74715345	MAG	-1.5	15.125	-35.9375
74715348	ACC	-0.038307227	-0.047884032	9.883265
74715352	GYR	0.0013089969	-0.0021642083	-0.0016580628
74715355	MAG	-1.5	14.4375	-35.9375
74715358	ACC	-0.038307227	-0.047884032	9.883265
74715362	GYR	0.0013089969	-0.0010995574	-0.0016580628
74715365	MAG	-0.75	16.5	-35.25
74715368	ACC	-0.047884032	-0.047884032	9.883265
74715372	GYR	2.443461E-4	-0.003228859	-5.9341197E-4
74715375	MAG	-0.75	16.5	-34.5625
74715378	ACC	-0.047884032	-0.038307227	9.883265
74715382	GYR	-8.0285146E-4	0.001012291	-5.9341197E-4
74715385	MAG	-2.1875	15.8125	-34.5625
74715388	ACC	-0.047884032	-0.02873042	9.883265
74715392	GYR	-8.0285146E-4	-0.0010995574	-5.9341197E-4
74715395	MAG	-2.875	15.125	-33.9375
74715398	ACC	-0.047884032	-0.02873042	9.892841
74715402	GYR	-8.0285146E-4	-3.4906585E-5	-5.9341197E-4
74715405	MAG	-2.1875	15.8125	-33.9375
74715408	ACC	-0.038307227	-0.038307227	9.883265
74715412	GYR	-8.0285146E-4	-0.0021642083	-5.9341197E-4
74715415	MAG	-1.5	16.5	-35.25
74715418	ACC	-0.038307227	-0.038307227	9.883265
74715422	GYR	2.443461E-4	0.001012291	-5.9341197E-4
74715425	MAG	-0.0625	17.875	-35.9375
74715428	ACC	-0.038307227	-0.05746084	9.883265
74715432	GYR	-8.0285146E-4	-3.4906585E-5	-5.9341197E-4
74715435	MAG	-1.5	15.8125	-34.5625
74715438	ACC	-0.038307227	-0.047884032	9.892841
74715442	GYR	0.0013089969	-3.4906585E-5	-0.0016580628
74715445	MAG	-0.0625	15.8125	-35.25
74715448	ACC	-0.02873042	-0.047884032	9.883265
74715452	GYR	0.0013089969	0.0020769418	4.5378561E-4
74715455	MAG	-1.5	16.5	-34.5625
74715458	ACC	-0.038307227	-0.047884032	9.883265
74715462	GYR	0.0013089969	-3.4906585E-5	-5.9341197E-4
74715465	MAG	-0.75	15.8125	-35.9375
74715468	ACC	-0.038307227	-0.038307227	9.883265
74715472	GYR	0.0013089969	-0.0010995574	-0.0016580628
74715475	MAG	-0.0625	16.5	-33.9375
74715478	ACC	-0.038307227	-0.038307227	9.883265
74715482	GYR	-0.0018675023	0.0020769418	-0.0027227136
74715485	MAG	-1.5	15.125	-35.25
74715488	ACC	-0.038307227	-0.038307227	9.902418
74715492	GYR	-8.0285146E-4	-3.4906585E-5	-0.0016580628
74715495	MAG	-0.75	14.4375	-34.5625
74715498	ACC	-0.038307227	-0.038307227	9.902418
74715502	GYR	2.443461E-4	-0.0010995574	-5.9341197E-4
74715505	MAG	-0.75	15.125	-35.25
74715508	ACC	-0.038307227	-0.038307227	9.883265
74715512	GYR	0.0013089969	-0.0010995574	-0.0016580628
74715515	MAG	-2.1875	16.5	-34.5625
74715518	ACC	-0.038307227	-0.047884032	9.883265
74715522	GYR	-8.0285146E-4	-0.0010995574	4.5378561E-4
74715525	MAG	-2.1875	17.1875	-34.5625
74715528	ACC	-0.038307227	-0.047884032	9.883265
74715532	GYR	2.443461E-4	0.001012291	4.5378561E-4
74715535	MAG	-0.0625	16.5	-35.25
74715538	ACC	-0.038307227	-0.047884032	9.883265
74715542	GYR	0.0013089969	0.001012291	4.5378561E-4
74715545	MAG	-0.75	15.125	-34.5625
74715548	ACC	-0.038307227	-0.038307227	9.883265
74715552	GYR	-0.0018675023	-3.4906585E-5	-0.0016580628
74715555	MAG	-2.1875	15.8125	-34.5625
74715558	ACC	-0.038307227	-0.047884032	9.883265
74715562	GYR	0.0013089969	-0.0010995574	0.0015184365
74715565	MAG	-0.75	16.5	-35.25
74715568	ACC	-0.038307227	-0.047884032	9.883265
74715572	GYR	0.0023736479	-3.4906585E-5	-5.9341197E-4
74715575	MAG	-2.1875	15.8125	-35.25
74715578	ACC	-0.038307227	-0.047884032	9.883265
74715582	GYR	-8.0285146E-4	0.0020769418	0.0015184365
74715585	MAG	-0.0625	15.8125	-35.9375
74715588	ACC	-0.038307227	-0.047884032	9.883265
74715592	GYR	-8.0285146E-4	-3.4906585E-5	-0.0016580628
74715595	MAG	-2.1875	15.8125	-33.9375
74715598	ACC	-0.02873042	-0.047884032	9.883265
74715602	GYR	0.0013089969	0.001012291	-0.0016580628
74715605	MAG	-0.75	16.5	-35.25
74715608	ACC	-0.02873042	-0.047884032	9.883265
74715612	GYR	0.0013089969	-3.4906585E-5	-0.0016580628
74715615	MAG	-2.1875	16.5	-35.9375
74715618	ACC	-0.02873042	-0.047884032	9.883265
74715622	GYR	2.443461E-4	0.001012291	4.5378561E-4
74715625	MAG	-1.5	15.8125	-34.5625
74715628	ACC	-0.038307227	-0.038307227	9.883265
74715632	GYR	-8.0285146E-4	0.001012291	0.0015184365
74715635	MAG	-1.5	15.125	-36.625
74715638	ACC	-0.02873042	-0.047884032	9.883265
74715642	GYR	2.443461E-4	0.001012291	4.5378561E-4
74715645	MAG	-2.1875	15.8125	-35.9375
74715648	ACC	-0.047884032	-0.047884032	9.883265
74715652	GYR	-8.0285146E-4	-0.0021642083	-5.9341197E-4
74715655	MAG	-0.75	16.5	-36.625
74715658	ACC	-0.047884032	-0.038307227	9.883265
74715662	GYR	2.443461E-4	-0.0010995574	4.5378561E-4
74715665	MAG	-0.0625	14.4375	-35.25
74715668	ACC	-0.019153614	-0.038307227	9.883265
74715672	GYR	2.443461E-4	-0.0010995574	4.5378561E-4
74715675	MAG	-3.5625	16.5	-34.5625
74715678	ACC	-0.019153614	-0.038307227	9.883265
74715682	GYR	-8.0285146E-4	0.001012291	-5.9341197E-4
74715685	MAG	-1.5	15.125	-33.9375
74715688	ACC	-0.02873042	-0.038307227	9.883265
74715692	GYR	2.443461E-4	-3.4906585E-5	4.5378561E-4
74715695	MAG	-2.1875	13.75	-34.5625
74715698	ACC	-0.02873042	-0.038307227	9.873688
74715702	GYR	2.443461E-4	0.001012291	-5.9341197E-4
74715705	MAG	-0.75	15.8125	-35.25
74715708	ACC	-0.047884032	-0.038307227	9.883265
74715712	GYR	2.443461E-4	-3.4906585E-5	-0.0027227136
74715715	MAG	-2.1875	15.8125	-35.25
74715718	ACC	-0.047884032	-0.047884032	9.883265
74715722	GYR	2.443461E-4	-3.4906585E-5	4.5378561E-4
74715725	MAG	-0.0625	15.125	-34.5625
74715728	ACC	-0.047884032	-0.047884032	9.883265
74715732	GYR	2.443461E-4	-3.4906585E-5	0.0015184365
74715735	MAG	-1.5	16.5	-34.5625
74715738	ACC	-0.038307227	-0.047884032	9.883265
74715742	GYR	-8.0285146E-4	-3.4906585E-5	0.0015184365
74715745	MAG	-0.75	15.125	-35.9375
74715748	ACC	-0.038307227	-0.047884032	9.883265
74715752	GYR	2.443461E-4	-3.4906585E-5	4.5378561E-4
74715755	MAG	-1.5	15.8125	-35.9375
74715758	ACC	-0.038307227	-0.047884032	9.883265
74715762	GYR	2.443461E-4	0.001012291	-0.0016580628
74715765	MAG	-0.75	14.4375	-35.25
74715768	ACC	-0.02873042	-0.047884032	9.883265
74715772	GYR	2.443461E-4	0.0020769418	-5.9341197E-4
74715775	MAG	-0.75	14.4375	-35.9375
74715778	ACC	-0.047884032	-0.047884032	9.883265
74715782	GYR	2.443461E-4	-0.0021642083	-5.9341197E-4
74715785	MAG	-2.1875	15.8125	-35.25
74715788	ACC	-0.047884032	-0.047884032	9.873688
74715792	GYR	2.443461E-4	-0.0021642083	4.5378561E-4
74715795	MAG	-0.75	15.8125	-35.25
74715798	ACC	-0.047884032	-0.047884032	9.873688
74715802	GYR	-8.0285146E-4	-3.4906585E-5	-0.0016580628
74715805	MAG	-0.75	15.8125	-35.9375
74715808	ACC	-0.047884032	-0.047884032	9.873688
74715812	GYR	-0.0018675023	-0.0010995574	-0.0016580628
74715815	MAG	-2.1875	15.8125	-35.9375
74715818	ACC	-0.038307227	-0.047884032	9.873688
74715822	GYR	0.0013089969	-3.4906585E-5	4.5378561E-4
74715825	MAG	-0.75	15.125	-33.9375
74715828	ACC	-0.02873042	-0.047884032	9.883265
74715832	GYR	0.0013089969	0.001012291	-5.9341197E-4
74715835	MAG	-0.75	15.125	-35.9375
74715838	ACC	-0.047884032	-0.038307227	9.883265
74715842	GYR	2.443461E-4	-3.4906585E-5	4.5378561E-4
74715845	MAG	-1.5	16.5	-35.25
74715848	ACC	-0.047884032	-0.038307227	9.864111
74715852	GYR	0.0013089969	-3.4906585E-5	-5.9341197E-4
74715855	MAG	-1.5	15.125	-36.625
74715858	ACC	-0.047884032	-0.038307227	9.864111
74715862	GYR	-0.0018675023	-3.4906585E-5	0.0015184365
74715865	MAG	-2.1875	15.125	-35.9375
74715868	ACC	-0.047884032	-0.038307227	9.873688
74715872	GYR	-8.0285146E-4	0.001012291	-5.9341197E-4
74715875	MAG	-0.75	15.125	-34.5625
74715878	ACC	-0.05746084	-0.038307227	9.864111
74715882	GYR	-8.0285146E-4	-3.4906585E-5	-5.9341197E-4
74715885	MAG	-0.75	16.5	-34.5625
74715888	ACC	-0.038307227	-0.047884032	9.864111
74715892	GYR	-8.0285146E-4	-3.4906585E-5	4.5378561E-4
74715895	MAG	-2.1875	15.8125	-34.5625
74715898	ACC	-0.038307227	-0.047884032	9.864111
74715902	GYR	-8.0285146E-4	-3.4906585E-5	4.5378561E-4
74715905	MAG	-1.5	15.125	-36.625
74715908	ACC	-0.047884032	-0.047884032	9.864111
74715912	GYR	0.0013089969	-0.0021642083	-5.9341197E-4
74715915	MAG	-1.5	16.5	-34.5625
74715918	ACC	-0.038307227	-0.047884032	9.873688
74715922	GYR	2.443461E-4	-0.0021642083	-5.9341197E-4
74715925	MAG	-0.75	15.125	-34.5625
74715928	ACC	-0.038307227	-0.047884032	9.873688
74715932	GYR	0.0013089969	-0.0010995574	4.5378561E-4
74715935	MAG	-1.5	16.5	-35.25
74715938	ACC	-0.038307227	-0.047884032	9.873688
74715942	GYR	-0.0018675023	-3.4906585E-5	-5.9341197E-4
74715945	MAG	-2.1875	15.8125	-35.25
74715948	ACC	-0.047884032	-0.047884032	9.873688
74715952	GYR	-8.0285146E-4	-0.0010995574	-5.9341197E-4
74715955	MAG	-0.75	15.125	-37.3125
74715958	ACC	-0.047884032	-0.047884032	9.873688
74715962	GYR	-8.0285146E-4	0.0020769418	-5.9341197E-4
74715965	MAG	-2.1875	16.5	-35.25
74715968	ACC	-0.047884032	-0.038307227	9.873688
74715972	GYR	2.443461E-4	0.001012291	4.5378561E-4
74715975	MAG	-1.5	15.125	-34.5625
74715978	ACC	-0.05746084	-0.038307227	9.873688
74715982	GYR	2.443461E-4	-0.0010995574	4.5378561E-4
74715985	MAG	-1.5	13.75	-35.25
74715988	ACC	-0.05746084	-0.038307227	9.873688
74715992	GYR	-8.0285146E-4	0.0020769418	4.5378561E-4
74715995	MAG	-2.1875	15.8125	-33.9375
74715998	ACC	-0.047884032	-0.047884032	9.864111
74716002	GYR	0.0013089969	-0.0010995574	4.5378561E-4
74716005	MAG	-0.0625	15.8125	-34.5625
74716008	ACC	-0.038307227	-0.047884032	9.873688
74716012	GYR	2.443461E-4	0.0020769418	-5.9341197E-4
74716015	MAG	-0.75	15.125	-35.25
